DUMMY_TO_DELETE,MONTH,WEEKDAY, HR ,PH
15,2,5,10,8822
15,2,5,11,9075
15,2,5,12,8742
15,2,5,13,8750
15,2,5,14,8938
15,2,5,15,8858
15,2,5,16,8771
15,2,5,17,8544
15,2,5,18,8728
15,2,5,19,9056
15,2,5,20,8673
15,2,5,21,8410
15,2,5,22,7718
15,2,5,23,7074
15,2,5,24,6663
15,2,6,1,6337
15,2,6,2,6103
15,2,6,3,5969
15,2,6,4,5866
15,2,6,5,5937
15,2,6,6,6101
15,2,6,7,6263
15,2,6,8,6794
15,2,6,9,7558
15,2,6,10,8262
15,2,6,11,8617
15,2,6,12,8448
15,2,6,13,8419
15,2,6,14,8667
15,2,6,15,8527
15,2,6,16,8238
15,2,6,17,7948
15,2,6,18,8155
15,2,6,19,8853
15,2,6,20,8616
15,2,6,21,8379
15,2,6,22,7917
15,2,6,23,7284
15,2,6,24,6770
15,2,7,1,6435
15,2,7,2,6245
15,2,7,3,6039
15,2,7,4,5908
15,2,7,5,5908
15,2,7,6,5908
15,2,7,7,5737
15,2,7,8,5958
15,2,7,9,6489
15,2,7,10,7024
15,2,7,11,7382
15,2,7,12,7319
15,2,7,13,7398
15,2,7,14,7381
15,2,7,15,7344
15,2,7,16,7131
15,2,7,17,6992
15,2,7,18,7469
15,2,7,19,8371
15,2,7,20,8282
15,2,7,21,7936
15,2,7,22,7502
15,2,7,23,6938
15,2,7,24,6502
15,2,1,1,6185
15,2,1,2,5976
15,2,1,3,5772
15,2,1,4,5735
15,2,1,5,5827
15,2,1,6,6097
15,2,1,7,6377
15,2,1,8,7284
15,2,1,9,8313
15,2,1,10,8953
15,2,1,11,9426
15,2,1,12,9294
15,2,1,13,9255
15,2,1,14,9558
15,2,1,15,9444
15,2,1,16,9249
15,2,1,17,8816
15,2,1,18,8796
15,2,1,19,9349
15,2,1,20,9085
15,2,1,21,8759
15,2,1,22,8228
15,2,1,23,7524
15,2,1,24,6947
15,2,2,1,6620
15,2,2,2,6404
15,2,2,3,6243
15,2,2,4,6201
15,2,2,5,6429
15,2,2,6,6784
15,2,2,7,6676
15,2,2,8,7507
15,2,2,9,8490
15,2,2,10,9076
15,2,2,11,9439
15,2,2,12,9137
15,2,2,13,9263
15,2,2,14,9507
15,2,2,15,9375
15,2,2,16,9223
15,2,2,17,8867
15,2,2,18,8845
15,2,2,19,9428
15,2,2,20,9201
15,2,2,21,8837
15,2,2,22,8261
15,2,2,23,7505
15,2,2,24,7060
15,2,3,1,6662
15,2,3,2,6444
15,2,3,3,6260
15,2,3,4,6247
15,2,3,5,6469
15,2,3,6,6817
15,2,3,7,6665
15,2,3,8,7566
15,2,3,9,8613
15,2,3,10,9336
15,2,3,11,9668
15,2,3,12,9496
15,2,3,13,9412
15,2,3,14,9755
15,2,3,15,9643
15,2,3,16,9522
15,2,3,17,9050
15,2,3,18,9036
15,2,3,19,9622
15,2,3,20,9371
15,2,3,21,9026
15,2,3,22,8497
15,2,3,23,7700
15,2,3,24,7175
15,2,4,1,6780
15,2,4,2,6620
15,2,4,3,6449
15,2,4,4,6411
15,2,4,5,6537
15,2,4,6,6824
15,2,4,7,6721
15,2,4,8,7546
15,2,4,9,8650
15,2,4,10,9302
15,2,4,11,9675
15,2,4,12,9460
15,2,4,13,9497
15,2,4,14,9803
15,2,4,15,9683
15,2,4,16,9535
15,2,4,17,9140
15,2,4,18,8970
15,2,4,19,9530
15,2,4,20,9307
15,2,4,21,9018
15,2,4,22,8456
15,2,4,23,7725
15,2,4,24,7213
15,3,5,1,6816
15,3,5,2,6654
15,3,5,3,6404
15,3,5,4,6324
15,3,5,5,6448
15,3,5,6,6779
15,3,5,7,6624
15,3,5,8,7468
15,3,5,9,8525
15,3,5,10,9150
15,3,5,11,9484
15,3,5,12,9420
15,3,5,13,9409
15,3,5,14,9704
15,3,5,15,9604
15,3,5,16,9411
15,3,5,17,8983
15,3,5,18,8904
15,3,5,19,9436
15,3,5,20,9261
15,3,5,21,8943
15,3,5,22,8482
15,3,5,23,7832
15,3,5,24,7277
15,3,6,1,6865
15,3,6,2,6635
15,3,6,3,6375
15,3,6,4,6248
15,3,6,5,6263
15,3,6,6,6375
15,3,6,7,6378
15,3,6,8,6957
15,3,6,9,7796
15,3,6,10,8450
15,3,6,11,8909
15,3,6,12,8743
15,3,6,13,8770
15,3,6,14,8984
15,3,6,15,8857
15,3,6,16,8581
15,3,6,17,8269
15,3,6,18,8421
15,3,6,19,9145
15,3,6,20,8892
15,3,6,21,8754
15,3,6,22,8380
15,3,6,23,7741
15,3,6,24,7262
15,3,7,1,6823
15,3,7,2,6599
15,3,7,3,6377
15,3,7,4,6254
15,3,7,5,6241
15,3,7,6,6201
15,3,7,7,5987
15,3,7,8,6222
15,3,7,9,6689
15,3,7,10,7234
15,3,7,11,7573
15,3,7,12,7487
15,3,7,13,7361
15,3,7,14,7353
15,3,7,15,7251
15,3,7,16,7052
15,3,7,17,7022
15,3,7,18,7619
15,3,7,19,8387
15,3,7,20,8262
15,3,7,21,7992
15,3,7,22,7485
15,3,7,23,6937
15,3,7,24,6468
15,3,1,1,6094
15,3,1,2,5861
15,3,1,3,5764
15,3,1,4,5704
15,3,1,5,5990
15,3,1,6,6421
15,3,1,7,6418
15,3,1,8,7320
15,3,1,9,8325
15,3,1,10,8983
15,3,1,11,9318
15,3,1,12,9161
15,3,1,13,9086
15,3,1,14,9227
15,3,1,15,9198
15,3,1,16,9084
15,3,1,17,8668
15,3,1,18,8702
15,3,1,19,9145
15,3,1,20,8912
15,3,1,21,8585
15,3,1,22,7931
15,3,1,23,7289
15,3,1,24,6808
15,3,2,1,6484
15,3,2,2,6272
15,3,2,3,6151
15,3,2,4,6071
15,3,2,5,6386
15,3,2,6,6730
15,3,2,7,6661
15,3,2,8,7453
15,3,2,9,8423
15,3,2,10,9023
15,3,2,11,9322
15,3,2,12,9091
15,3,2,13,8980
15,3,2,14,9357
15,3,2,15,9160
15,3,2,16,9053
15,3,2,17,8688
15,3,2,18,8759
15,3,2,19,9190
15,3,2,20,8940
15,3,2,21,8462
15,3,2,22,7945
15,3,2,23,7330
15,3,2,24,6815
15,3,3,1,6484
15,3,3,2,6338
15,3,3,3,6130
15,3,3,4,6087
15,3,3,5,6363
15,3,3,6,6623
15,3,3,7,6580
15,3,3,8,7438
15,3,3,9,8348
15,3,3,10,9052
15,3,3,11,9371
15,3,3,12,9176
15,3,3,13,9186
15,3,3,14,9481
15,3,3,15,9355
15,3,3,16,9137
15,3,3,17,8730
15,3,3,18,8817
15,3,3,19,9255
15,3,3,20,8976
15,3,3,21,8668
15,3,3,22,8048
15,3,3,23,7411
15,3,3,24,6849
15,3,4,1,6569
15,3,4,2,6411
15,3,4,3,6196
15,3,4,4,6189
15,3,4,5,6386
15,3,4,6,6706
15,3,4,7,6677
15,3,4,8,7477
15,3,4,9,8405
15,3,4,10,8973
15,3,4,11,9300
15,3,4,12,9180
15,3,4,13,9056
15,3,4,14,9381
15,3,4,15,9257
15,3,4,16,9095
15,3,4,17,8689
15,3,4,18,8836
15,3,4,19,9315
15,3,4,20,9033
15,3,4,21,8704
15,3,4,22,8256
15,3,4,23,7582
15,3,4,24,7067
15,3,5,1,6685
15,3,5,2,6552
15,3,5,3,6331
15,3,5,4,6298
15,3,5,5,6485
15,3,5,6,6803
15,3,5,7,6742
15,3,5,8,7564
15,3,5,9,8381
15,3,5,10,9063
15,3,5,11,9379
15,3,5,12,9192
15,3,5,13,9180
15,3,5,14,9381
15,3,5,15,9240
15,3,5,16,9074
15,3,5,17,8733
15,3,5,18,8787
15,3,5,19,9241
15,3,5,20,9004
15,3,5,21,8647
15,3,5,22,8153
15,3,5,23,7473
15,3,5,24,6996
15,3,6,1,6651
15,3,6,2,6488
15,3,6,3,6317
15,3,6,4,6201
15,3,6,5,6283
15,3,6,6,6437
15,3,6,7,6464
15,3,6,8,7046
15,3,6,9,7728
15,3,6,10,8440
15,3,6,11,8824
15,3,6,12,8608
15,3,6,13,8676
15,3,6,14,8884
15,3,6,15,8665
15,3,6,16,8416
15,3,6,17,8225
15,3,6,18,8538
15,3,6,19,9007
15,3,6,20,8868
15,3,6,21,8666
15,3,6,22,8288
15,3,6,23,7637
15,3,6,24,7162
15,3,7,1,6795
15,3,7,2,6567
15,3,7,3,6358
15,3,7,4,6284
15,3,7,5,6306
15,3,7,6,6223
15,3,7,7,6158
15,3,7,8,6373
15,3,7,9,6861
15,3,7,10,7417
15,3,7,11,7742
15,3,7,12,7746
15,3,7,13,7721
15,3,7,14,7820
15,3,7,15,7765
15,3,7,16,7559
15,3,7,17,7538
15,3,7,18,8026
15,3,7,19,8696
15,3,7,20,8757
15,3,7,21,8532
15,3,7,22,8142
15,3,7,23,7499
15,3,7,24,7008
15,3,1,1,6617
15,3,1,2,6381
15,3,1,3,6245
15,3,1,4,6190
15,3,1,5,6384
15,3,1,6,6732
15,3,1,7,6734
15,3,1,8,7775
15,3,1,9,8883
15,3,1,10,9576
15,3,1,11,9680
15,3,1,12,9663
15,3,1,13,9800
15,3,1,14,9993
15,3,1,15,9864
15,3,1,16,9794
15,3,1,17,9303
15,3,1,18,9170
15,3,1,19,9698
15,3,1,20,9485
15,3,1,21,9266
15,3,1,22,8725
15,3,1,23,8099
15,3,1,24,7572
15,3,2,1,7227
15,3,2,2,6944
15,3,2,3,6759
15,3,2,4,6733
15,3,2,5,6817
15,3,2,6,7068
15,3,2,7,7015
15,3,2,8,7968
15,3,2,9,9066
15,3,2,10,9673
15,3,2,11,10012
15,3,2,12,9823
15,3,2,13,9826
15,3,2,14,10111
15,3,2,15,9988
15,3,2,16,9736
15,3,2,17,9397
15,3,2,18,9311
15,3,2,19,9766
15,3,2,20,9456
15,3,2,21,9224
15,3,2,22,8761
15,3,2,23,8133
15,3,2,24,7635
15,3,3,1,7267
15,3,3,2,7054
15,3,3,3,6799
15,3,3,4,6696
15,3,3,5,6816
15,3,3,6,7029
15,3,3,7,7027
15,3,3,8,7998
15,3,3,9,9073
15,3,3,10,9662
15,3,3,11,10054
15,3,3,12,9871
15,3,3,13,9920
15,3,3,14,10257
15,3,3,15,10067
15,3,3,16,9914
15,3,3,17,9427
15,3,3,18,9327
15,3,3,19,9774
15,3,3,20,9595
15,3,3,21,9378
15,3,3,22,8834
15,3,3,23,8275
15,3,3,24,7739
15,3,4,1,7367
15,3,4,2,7132
15,3,4,3,6926
15,3,4,4,6843
15,3,4,5,7003
15,3,4,6,7178
15,3,4,7,7171
15,3,4,8,8147
15,3,4,9,9185
15,3,4,10,9763
15,3,4,11,10037
15,3,4,12,9896
15,3,4,13,9833
15,3,4,14,10152
15,3,4,15,10073
15,3,4,16,9878
15,3,4,17,9236
15,3,4,18,9160
15,3,4,19,9751
15,3,4,20,9602
15,3,4,21,9359
15,3,4,22,8843
15,3,4,23,8247
15,3,4,24,7719
15,3,5,1,7304
15,3,5,2,7065
15,3,5,3,6829
15,3,5,4,6756
15,3,5,5,6863
15,3,5,6,7065
15,3,5,7,7090
15,3,5,8,7998
15,3,5,9,9084
15,3,5,10,9561
15,3,5,11,9777
15,3,5,12,9616
15,3,5,13,9592
15,3,5,14,9851
15,3,5,15,9706
15,3,5,16,9576
15,3,5,17,9101
15,3,5,18,8916
15,3,5,19,9523
15,3,5,20,9370
15,3,5,21,9148
15,3,5,22,8669
15,3,5,23,8052
15,3,5,24,7587
15,3,6,1,7135
15,3,6,2,6888
15,3,6,3,6661
15,3,6,4,6530
15,3,6,5,6607
15,3,6,6,6638
15,3,6,7,6625
15,3,6,8,7199
15,3,6,9,8031
15,3,6,10,8621
15,3,6,11,8959
15,3,6,12,8814
15,3,6,13,8728
15,3,6,14,8932
15,3,6,15,8608
15,3,6,16,8325
15,3,6,17,8340
15,3,6,18,8337
15,3,6,19,9040
15,3,6,20,8926
15,3,6,21,8766
15,3,6,22,8375
15,3,6,23,7775
15,3,6,24,7347
15,3,7,1,6959
15,3,7,2,6712
15,3,7,3,6508
15,3,7,4,6364
15,3,7,5,6319
15,3,7,6,6254
15,3,7,7,6103
15,3,7,8,6437
15,3,7,9,6994
15,3,7,10,7624
15,3,7,11,7870
15,3,7,12,7848
15,3,7,13,7893
15,3,7,14,7953
15,3,7,15,7842
15,3,7,16,7678
15,3,7,17,7555
15,3,7,18,7838
15,3,7,19,8807
15,3,7,20,8687
15,3,7,21,8486
15,3,7,22,8130
15,3,7,23,7618
15,3,7,24,7125
15,3,1,1,6772
15,3,1,2,6481
15,3,1,3,6310
15,3,1,4,6214
15,3,1,5,6379
15,3,1,6,6593
15,3,1,7,6784
15,3,1,8,7763
15,3,1,9,8911
15,3,1,10,9559
15,3,1,11,9900
15,3,1,12,9785
15,3,1,13,9790
15,3,1,14,10130
15,3,1,15,10014
15,3,1,16,9897
15,3,1,17,9439
15,3,1,18,9221
15,3,1,19,9790
15,3,1,20,9562
15,3,1,21,9361
15,3,1,22,8930
15,3,1,23,8249
15,3,1,24,7772
15,3,2,1,7405
15,3,2,2,7132
15,3,2,3,6877
15,3,2,4,6790
15,3,2,5,6894
15,3,2,6,7014
15,3,2,7,7112
15,3,2,8,8059
15,3,2,9,9099
15,3,2,10,9703
15,3,2,11,10083
15,3,2,12,10000
15,3,2,13,9907
15,3,2,14,10264
15,3,2,15,10143
15,3,2,16,9919
15,3,2,17,9484
15,3,2,18,9233
15,3,2,19,9874
15,3,2,20,9688
15,3,2,21,9417
15,3,2,22,8944
15,3,2,23,8354
15,3,2,24,7744
15,3,3,1,7376
15,3,3,2,7076
15,3,3,3,6886
15,3,3,4,6754
15,3,3,5,6794
15,3,3,6,6932
15,3,3,7,7020
15,3,3,8,8048
15,3,3,9,9023
15,3,3,10,9674
15,3,3,11,10017
15,3,3,12,9874
15,3,3,13,9925
15,3,3,14,10237
15,3,3,15,10074
15,3,3,16,9924
15,3,3,17,9397
15,3,3,18,9130
15,3,3,19,9807
15,3,3,20,9663
15,3,3,21,9453
15,3,3,22,8883
15,3,3,23,8338
15,3,3,24,7833
15,3,4,1,7395
15,3,4,2,7161
15,3,4,3,6905
15,3,4,4,6757
15,3,4,5,6792
15,3,4,6,6884
15,3,4,7,7030
15,3,4,8,7971
15,3,4,9,8994
15,3,4,10,9592
15,3,4,11,10046
15,3,4,12,9861
15,3,4,13,9844
15,3,4,14,10097
15,3,4,15,9907
15,3,4,16,9763
15,3,4,17,9315
15,3,4,18,9240
15,3,4,19,9708
15,3,4,20,9475
15,3,4,21,9237
15,3,4,22,9124
15,3,4,23,8292
15,3,4,24,7743
15,3,5,1,7388
15,3,5,2,7111
15,3,5,3,6939
15,3,5,4,6862
15,3,5,5,6912
15,3,5,6,7057
15,3,5,7,7188
15,3,5,8,8079
15,3,5,9,9072
15,3,5,10,9722
15,3,5,11,10053
15,3,5,12,9892
15,3,5,13,9678
15,3,5,14,9817
15,3,5,15,9635
15,3,5,16,9538
15,3,5,17,9113
15,3,5,18,9137
15,3,5,19,9683
15,3,5,20,9420
15,3,5,21,9214
15,3,5,22,8725
15,3,5,23,8139
15,3,5,24,7621
15,3,6,1,7295
15,3,6,2,7040
15,3,6,3,6855
15,3,6,4,6738
15,3,6,5,6723
15,3,6,6,6641
15,3,6,7,6796
15,3,6,8,7445
15,3,6,9,8296
15,3,6,10,8949
15,3,6,11,9433
15,3,6,12,9164
15,3,6,13,9186
15,3,6,14,9374
15,3,6,15,9166
15,3,6,16,8856
15,3,6,17,8547
15,3,6,18,8645
15,3,6,19,9379
15,3,6,20,9259
15,3,6,21,8916
15,3,6,22,8684
15,3,6,23,8196
15,3,6,24,7682
15,3,7,1,7274
15,3,7,2,7025
15,3,7,3,6818
15,3,7,4,6707
15,3,7,5,6598
15,3,7,6,6384
15,3,7,7,6359
15,3,7,8,6708
15,3,7,9,7201
15,3,7,10,7760
15,3,7,11,8208
15,3,7,12,8161
15,3,7,13,8253
15,3,7,14,8354
15,3,7,15,8227
15,3,7,16,8039
15,3,7,17,7844
15,3,7,18,8184
15,3,7,19,9111
15,3,7,20,9001
15,3,7,21,8757
15,3,7,22,8280
15,3,7,23,7898
15,3,7,24,7349
15,3,1,1,7033
15,3,1,2,6779
15,3,1,3,6628
15,3,1,4,6493
15,3,1,5,6561
15,3,1,6,6656
15,3,1,7,6966
15,3,1,8,8031
15,3,1,9,9122
15,3,1,10,9763
15,3,1,11,10127
15,3,1,12,9988
15,3,1,13,9877
15,3,1,14,10160
15,3,1,15,9954
15,3,1,16,9810
15,3,1,17,9357
15,3,1,18,9181
15,3,1,19,9674
15,3,1,20,9571
15,3,1,21,9324
15,3,1,22,8779
15,3,1,23,8182
15,3,1,24,7636
15,3,2,1,7315
15,3,2,2,7034
15,3,2,3,6855
15,3,2,4,6707
15,3,2,5,6766
15,3,2,6,6741
15,3,2,7,7018
15,3,2,8,8079
15,3,2,9,9061
15,3,2,10,9644
15,3,2,11,9951
15,3,2,12,9818
15,3,2,13,9848
15,3,2,14,10094
15,3,2,15,10005
15,3,2,16,9759
15,3,2,17,9297
15,3,2,18,9130
15,3,2,19,9691
15,3,2,20,9470
15,3,2,21,9260
15,3,2,22,8761
15,3,2,23,8205
15,3,2,24,7734
15,3,3,1,7331
15,3,3,2,7044
15,3,3,3,6834
15,3,3,4,6702
15,3,3,5,6707
15,3,3,6,6660
15,3,3,7,6796
15,3,3,8,7754
15,3,3,9,8815
15,3,3,10,9387
15,3,3,11,9656
15,3,3,12,9482
15,3,3,13,9422
15,3,3,14,9634
15,3,3,15,9422
15,3,3,16,9171
15,3,3,17,8689
15,3,3,18,8647
15,3,3,19,9228
15,3,3,20,9070
15,3,3,21,8843
15,3,3,22,8333
15,3,3,23,7796
15,3,3,24,7305
15,3,4,1,6874
15,3,4,2,6632
15,3,4,3,6374
15,3,4,4,6233
15,3,4,5,6114
15,3,4,6,5805
15,3,4,7,5583
15,3,4,8,5829
15,3,4,9,6242
15,3,4,10,6542
15,3,4,11,6845
15,3,4,12,6827
15,3,4,13,6858
15,3,4,14,7013
15,3,4,15,6886
15,3,4,16,6704
15,3,4,17,6446
15,3,4,18,6776
15,3,4,19,7670
15,3,4,20,7690
15,3,4,21,7661
15,3,4,22,7476
15,3,4,23,7093
15,3,4,24,6629
15,3,5,1,6227
15,3,5,2,6018
15,3,5,3,5807
15,3,5,4,5634
15,3,5,5,5559
15,3,5,6,5259
15,3,5,7,5088
15,3,5,8,5217
15,3,5,9,5455
15,3,5,10,5693
15,3,5,11,5926
15,3,5,12,5961
15,3,5,13,6001
15,3,5,14,6129
15,3,5,15,6036
15,3,5,16,5878
15,3,5,17,5669
15,3,5,18,6052
15,3,5,19,7047
15,3,5,20,7162
15,3,5,21,7194
15,3,5,22,7082
15,3,5,23,6704
15,3,5,24,6358
15,3,6,1,6012
15,3,6,2,5782
15,3,6,3,5616
15,3,6,4,5514
15,3,6,5,5483
15,3,6,6,5330
15,3,6,7,5374
15,3,6,8,5872
15,3,6,9,6484
15,3,6,10,7070
15,3,6,11,7382
15,3,6,12,7313
15,3,6,13,7364
15,3,6,14,7466
15,3,6,15,7367
15,3,6,16,7266
15,3,6,17,7083
15,3,6,18,7338
15,3,6,19,8346
15,3,6,20,8219
15,3,6,21,8089
15,3,6,22,7789
15,3,6,23,7281
15,3,6,24,6846
15,3,7,1,6521
15,3,7,2,6362
15,3,7,3,6213
15,3,7,4,6020
15,3,7,5,5943
15,3,7,6,5761
15,3,7,7,5785
15,3,7,8,6151
15,3,7,9,6605
15,3,7,10,7182
15,3,7,11,7546
15,3,7,12,7540
15,3,7,13,7600
15,3,7,14,7676
15,3,7,15,7663
15,3,7,16,7515
15,3,7,17,7287
15,3,7,18,7622
15,3,7,19,8687
15,3,7,20,8593
15,3,7,21,8416
15,3,7,22,8096
15,3,7,23,7526
15,3,7,24,7146
15,4,1,1,6803
15,4,1,2,6522
15,4,1,3,6349
15,4,1,4,6277
15,4,1,5,6290
15,4,1,6,6358
15,4,1,7,6693
15,4,1,8,7826
15,4,1,9,8887
15,4,1,10,9469
15,4,1,11,9941
15,4,1,12,9792
15,4,1,13,9800
15,4,1,14,10105
15,4,1,15,9945
15,4,1,16,9823
15,4,1,17,9389
15,4,1,18,9129
15,4,1,19,9641
15,4,1,20,9538
15,4,1,21,9225
15,4,1,22,8878
15,4,1,23,8362
15,4,1,24,7814
15,4,2,1,7543
15,4,2,2,7294
15,4,2,3,7042
15,4,2,4,6871
15,4,2,5,6932
15,4,2,6,6884
15,4,2,7,7153
15,4,2,8,8171
15,4,2,9,9257
15,4,2,10,9827
15,4,2,11,10148
15,4,2,12,10044
15,4,2,13,10016
15,4,2,14,10336
15,4,2,15,10213
15,4,2,16,9988
15,4,2,17,9420
15,4,2,18,9231
15,4,2,19,9745
15,4,2,20,9631
15,4,2,21,9422
15,4,2,22,9016
15,4,2,23,8495
15,4,2,24,8015
15,4,3,1,7606
15,4,3,2,7389
15,4,3,3,7132
15,4,3,4,6955
15,4,3,5,7011
15,4,3,6,6985
15,4,3,7,7155
15,4,3,8,8185
15,4,3,9,9289
15,4,3,10,9844
15,4,3,11,10266
15,4,3,12,10030
15,4,3,13,10086
15,4,3,14,10406
15,4,3,15,10345
15,4,3,16,10148
15,4,3,17,9590
15,4,3,18,9353
15,4,3,19,9914
15,4,3,20,9780
15,4,3,21,9539
15,4,3,22,9213
15,4,3,23,8682
15,4,3,24,8125
15,4,4,1,7796
15,4,4,2,7549
15,4,4,3,7314
15,4,4,4,7151
15,4,4,5,7163
15,4,4,6,7047
15,4,4,7,7284
15,4,4,8,8317
15,4,4,9,9396
15,4,4,10,9944
15,4,4,11,10223
15,4,4,12,10094
15,4,4,13,10204
15,4,4,14,10468
15,4,4,15,10363
15,4,4,16,10195
15,4,4,17,9657
15,4,4,18,9495
15,4,4,19,10018
15,4,4,20,9866
15,4,4,21,9621
15,4,4,22,9261
15,4,4,23,8826
15,4,4,24,8272
15,4,5,1,7902
15,4,5,2,7649
15,4,5,3,7353
15,4,5,4,7186
15,4,5,5,7239
15,4,5,6,7145
15,4,5,7,7322
15,4,5,8,8478
15,4,5,9,9412
15,4,5,10,9934
15,4,5,11,10302
15,4,5,12,10151
15,4,5,13,10144
15,4,5,14,10499
15,4,5,15,10418
15,4,5,16,10196
15,4,5,17,9655
15,4,5,18,9359
15,4,5,19,9972
15,4,5,20,9828
15,4,5,21,9718
15,4,5,22,9303
15,4,5,23,8840
15,4,5,24,8373
15,4,6,1,7896
15,4,6,2,7690
15,4,6,3,7454
15,4,6,4,7301
15,4,6,5,7204
15,4,6,6,7030
15,4,6,7,7129
15,4,6,8,7793
15,4,6,9,8668
15,4,6,10,9313
15,4,6,11,9651
15,4,6,12,9527
15,4,6,13,9533
15,4,6,14,9749
15,4,6,15,9520
15,4,6,16,9268
15,4,6,17,8707
15,4,6,18,8723
15,4,6,19,9501
15,4,6,20,9449
15,4,6,21,9445
15,4,6,22,9206
15,4,6,23,8696
15,4,6,24,8236
15,4,7,1,7823
15,4,7,2,7394
15,4,7,3,7283
15,4,7,4,7089
15,4,7,5,7018
15,4,7,6,6660
15,4,7,7,6548
15,4,7,8,6905
15,4,7,9,7357
15,4,7,10,8021
15,4,7,11,8467
15,4,7,12,8607
15,4,7,13,8448
15,4,7,14,8555
15,4,7,15,8439
15,4,7,16,8243
15,4,7,17,7999
15,4,7,18,8353
15,4,7,19,9313
15,4,7,20,9254
15,4,7,21,9192
15,4,7,22,8841
15,4,7,23,8379
15,4,7,24,7976
15,4,1,1,7572
15,4,1,2,7327
15,4,1,3,7066
15,4,1,4,6938
15,4,1,5,6909
15,4,1,6,6880
15,4,1,7,7149
15,4,1,8,8227
15,4,1,9,9360
15,4,1,10,9990
15,4,1,11,10370
15,4,1,12,10329
15,4,1,13,10261
15,4,1,14,10514
15,4,1,15,10332
15,4,1,16,10195
15,4,1,17,9623
15,4,1,18,9423
15,4,1,19,10012
15,4,1,20,9802
15,4,1,21,9629
15,4,1,22,9207
15,4,1,23,8807
15,4,1,24,8304
15,4,2,1,7894
15,4,2,2,7634
15,4,2,3,7397
15,4,2,4,7233
15,4,2,5,7143
15,4,2,6,6972
15,4,2,7,6954
15,4,2,8,7483
15,4,2,9,8208
15,4,2,10,8791
15,4,2,11,9131
15,4,2,12,9086
15,4,2,13,9032
15,4,2,14,9112
15,4,2,15,9016
15,4,2,16,8866
15,4,2,17,8590
15,4,2,18,8798
15,4,2,19,9526
15,4,2,20,9479
15,4,2,21,9330
15,4,2,22,8916
15,4,2,23,8415
15,4,2,24,7944
15,4,3,1,7540
15,4,3,2,7220
15,4,3,3,7005
15,4,3,4,6911
15,4,3,5,6915
15,4,3,6,6963
15,4,3,7,7208
15,4,3,8,8309
15,4,3,9,9544
15,4,3,10,10064
15,4,3,11,10461
15,4,3,12,10302
15,4,3,13,10319
15,4,3,14,10578
15,4,3,15,10380
15,4,3,16,10287
15,4,3,17,9741
15,4,3,18,9453
15,4,3,19,10035
15,4,3,20,9887
15,4,3,21,9693
15,4,3,22,9233
15,4,3,23,8654
15,4,3,24,8106
15,4,4,1,7776
15,4,4,2,7557
15,4,4,3,7290
15,4,4,4,7110
15,4,4,5,7097
15,4,4,6,7028
15,4,4,7,7248
15,4,4,8,8274
15,4,4,9,9388
15,4,4,10,9880
15,4,4,11,10248
15,4,4,12,10138
15,4,4,13,10132
15,4,4,14,10456
15,4,4,15,10331
15,4,4,16,10129
15,4,4,17,9610
15,4,4,18,9353
15,4,4,19,9883
15,4,4,20,9721
15,4,4,21,9582
15,4,4,22,9144
15,4,4,23,8715
15,4,4,24,8206
15,4,5,1,7737
15,4,5,2,7480
15,4,5,3,7167
15,4,5,4,7032
15,4,5,5,7050
15,4,5,6,6967
15,4,5,7,7233
15,4,5,8,8308
15,4,5,9,9271
15,4,5,10,10005
15,4,5,11,10261
15,4,5,12,10159
15,4,5,13,10256
15,4,5,14,10504
15,4,5,15,10342
15,4,5,16,10118
15,4,5,17,9586
15,4,5,18,9364
15,4,5,19,9909
15,4,5,20,9764
15,4,5,21,9657
15,4,5,22,9204
15,4,5,23,8692
15,4,5,24,8247
15,4,6,1,7864
15,4,6,2,7610
15,4,6,3,7293
15,4,6,4,7202
15,4,6,5,7158
15,4,6,6,6894
15,4,6,7,6960
15,4,6,8,7559
15,4,6,9,8494
15,4,6,10,9100
15,4,6,11,9512
15,4,6,12,9289
15,4,6,13,9322
15,4,6,14,9529
15,4,6,15,9341
15,4,6,16,9030
15,4,6,17,8541
15,4,6,18,8585
15,4,6,19,9322
15,4,6,20,9340
15,4,6,21,9233
15,4,6,22,8865
15,4,6,23,8357
15,4,6,24,7980
15,4,7,1,7569
15,4,7,2,7319
15,4,7,3,7073
15,4,7,4,6869
15,4,7,5,6818
15,4,7,6,6457
15,4,7,7,6524
15,4,7,8,6901
15,4,7,9,7424
15,4,7,10,8041
15,4,7,11,8408
15,4,7,12,8504
15,4,7,13,8522
15,4,7,14,8462
15,4,7,15,8397
15,4,7,16,8107
15,4,7,17,7948
15,4,7,18,8312
15,4,7,19,9193
15,4,7,20,9246
15,4,7,21,9092
15,4,7,22,8695
15,4,7,23,8369
15,4,7,24,7896
15,4,1,1,7517
15,4,1,2,7077
15,4,1,3,6943
15,4,1,4,6762
15,4,1,5,6811
15,4,1,6,6767
15,4,1,7,7184
15,4,1,8,8342
15,4,1,9,9352
15,4,1,10,10000
15,4,1,11,10298
15,4,1,12,10288
15,4,1,13,10321
15,4,1,14,10639
15,4,1,15,10458
15,4,1,16,10308
15,4,1,17,9729
15,4,1,18,9554
15,4,1,19,10079
15,4,1,20,9964
15,4,1,21,9796
15,4,1,22,9376
15,4,1,23,8862
15,4,1,24,8367
15,4,2,1,7928
15,4,2,2,7634
15,4,2,3,7455
15,4,2,4,7274
15,4,2,5,7263
15,4,2,6,7161
