DATE,YEAR,MONTH,DAY, HR ,LUZON,VISAYAS,MINDANAO,PH
9/24/2014,2014,9,24, 14 ,7844,1467,1319,10630
9/24/2014,2014,9,24, 15 ,7685,1435,1276,10396
9/24/2014,2014,9,24, 16 ,7548,1396,1265,10209
9/24/2014,2014,9,24, 17 ,7307,1346,1247,9900
9/24/2014,2014,9,24, 18 ,7359,1490,1343,10192
9/24/2014,2014,9,24, 19 ,7527,1500,1321,10348
9/24/2014,2014,9,24, 20 ,7322,1446,1325,10093
9/24/2014,2014,9,24, 21 ,7117,1372,1250,9739
9/24/2014,2014,9,24, 22 ,6746,1247,1047,9040
9/24/2014,2014,9,24, 23 ,6315,1140,1080,8535
9/24/2014,2014,9,24, 24 ,5862,1060,986,7908
9/25/2014,2014,9,25, 1 ,5583,1021,951,7555
9/25/2014,2014,9,25, 2 ,5495,985,913,7393
9/25/2014,2014,9,25, 3 ,5332,959,892,7183
9/25/2014,2014,9,25, 4 ,5251,948,873,7072
9/25/2014,2014,9,25, 5 ,5388,982,937,7307
9/25/2014,2014,9,25, 6 ,5416,1008,964,7388
9/25/2014,2014,9,25, 7 ,5483,973,901,7357
9/25/2014,2014,9,25, 8 ,6269,1092,1042,8403
9/25/2014,2014,9,25, 9 ,7074,1273,1164,9511
9/25/2014,2014,9,25, 10 ,7543,1374,1244,10161
9/25/2014,2014,9,25, 11 ,7780,1405,1291,10476
9/25/2014,2014,9,25, 12 ,7538,1388,1251,10177
9/25/2014,2014,9,25, 13 ,7443,1393,1280,10116
9/25/2014,2014,9,25, 14 ,7629,1464,1306,10399
9/25/2014,2014,9,25, 15 ,7504,1424,1277,10205
9/25/2014,2014,9,25, 16 ,7313,1368,1254,9935
9/25/2014,2014,9,25, 17 ,7100,1335,1248,9683
9/25/2014,2014,9,25, 18 ,7168,1469,1346,9983
9/25/2014,2014,9,25, 19 ,7304,1480,1321,10105
9/25/2014,2014,9,25, 20 ,7110,1415,1301,9826
9/25/2014,2014,9,25, 21 ,6901,1356,1231,9488
9/25/2014,2014,9,25, 22 ,6505,1249,1151,8905
9/25/2014,2014,9,25, 23 ,6094,1141,1034,8269
9/25/2014,2014,9,25, 24 ,5689,1051,965,7705
9/26/2014,2014,9,26, 1 ,5450,1008,932,7390
9/26/2014,2014,9,26, 2 ,5274,983,907,7164
9/26/2014,2014,9,26, 3 ,5102,944,879,6925
9/26/2014,2014,9,26, 4 ,5003,930,880,6813
9/26/2014,2014,9,26, 5 ,5192,971,916,7079
9/26/2014,2014,9,26, 6 ,5200,1000,908,7108
9/26/2014,2014,9,26, 7 ,5294,968,866,7128
9/26/2014,2014,9,26, 8 ,6168,1097,1019,8284
9/26/2014,2014,9,26, 9 ,6952,1295,1188,9435
9/26/2014,2014,9,26, 10 ,7359,1383,1267,10009
9/26/2014,2014,9,26, 11 ,7554,1418,1300,10272
9/26/2014,2014,9,26, 12 ,7352,1356,1289,9997
9/26/2014,2014,9,26, 13 ,7364,1385,1326,10075
9/26/2014,2014,9,26, 14 ,7413,1323,1354,10090
9/26/2014,2014,9,26, 15 ,7327,1335,1317,9979
9/26/2014,2014,9,26, 16 ,7261,1320,1324,9905
9/26/2014,2014,9,26, 17 ,6959,1279,1295,9533
9/26/2014,2014,9,26, 18 ,7026,1432,1372,9830
9/26/2014,2014,9,26, 19 ,7209,1414,1330,9953
9/26/2014,2014,9,26, 20 ,7055,1355,1261,9671
9/26/2014,2014,9,26, 21 ,6831,1274,1233,9338
9/26/2014,2014,9,26, 22 ,6572,1177,1089,8838
9/26/2014,2014,9,26, 23 ,6169,1073,994,8236
9/26/2014,2014,9,26, 24 ,5777,1007,927,7711
9/27/2014,2014,9,27, 1 ,5517,962,874,7353
9/27/2014,2014,9,27, 2 ,5343,934,848,7125
9/27/2014,2014,9,27, 3 ,5148,905,824,6877
9/27/2014,2014,9,27, 4 ,5076,892,812,6780
9/27/2014,2014,9,27, 5 ,5070,911,849,6830
9/27/2014,2014,9,27, 6 ,4965,906,879,6750
9/27/2014,2014,9,27, 7 ,5156,914,867,6937
9/27/2014,2014,9,27, 8 ,5713,1016,961,7690
9/27/2014,2014,9,27, 9 ,6339,1169,1074,8582
9/27/2014,2014,9,27, 10 ,6856,1238,1160,9254
9/27/2014,2014,9,27, 11 ,7167,1310,1208,9685
9/27/2014,2014,9,27, 12 ,7024,1301,1217,9542
9/27/2014,2014,9,27, 13 ,7019,1299,1228,9546
9/27/2014,2014,9,27, 14 ,7173,1350,1226,9749
9/27/2014,2014,9,27, 15 ,7000,1300,1175,9475
9/27/2014,2014,9,27, 16 ,6942,1261,1180,9383
9/27/2014,2014,9,27, 17 ,6594,1218,1193,9005
9/27/2014,2014,9,27, 18 ,6694,1375,1317,9386
9/27/2014,2014,9,27, 19 ,6962,1405,1292,9659
9/27/2014,2014,9,27, 20 ,6939,1362,1246,9547
9/27/2014,2014,9,27, 21 ,6893,1305,1156,9354
9/27/2014,2014,9,27, 22 ,6581,1190,1049,8820
9/27/2014,2014,9,27, 23 ,6276,1090,997,8363
9/27/2014,2014,9,27, 24 ,5907,1019,955,7881
9/28/2014,2014,9,28, 1 ,5676,972,884,7532
9/28/2014,2014,9,28, 2 ,5404,931,859,7194
9/28/2014,2014,9,28, 3 ,5292,903,837,7032
9/28/2014,2014,9,28, 4 ,5147,887,824,6858
9/28/2014,2014,9,28, 5 ,5015,882,844,6741
9/28/2014,2014,9,28, 6 ,4851,866,852,6569
9/28/2014,2014,9,28, 7 ,4796,868,834,6498
9/28/2014,2014,9,28, 8 ,5157,937,846,6940
9/28/2014,2014,9,28, 9 ,5523,1034,927,7484
9/28/2014,2014,9,28, 10 ,5960,1108,997,8065
9/28/2014,2014,9,28, 11 ,6187,1164,1055,8406
9/28/2014,2014,9,28, 12 ,6203,1171,1063,8437
9/28/2014,2014,9,28, 13 ,6164,1181,1066,8411
9/28/2014,2014,9,28, 14 ,6229,1188,1070,8487
9/28/2014,2014,9,28, 15 ,6113,1162,1051,8326
9/28/2014,2014,9,28, 16 ,5985,1128,1037,8150
9/28/2014,2014,9,28, 17 ,5833,1113,1067,8013
9/28/2014,2014,9,28, 18 ,6221,1318,1261,8800
9/28/2014,2014,9,28, 19 ,6591,1348,1267,9206
9/28/2014,2014,9,28, 20 ,6618,1314,1245,9177
9/28/2014,2014,9,28, 21 ,6515,1244,1149,8908
9/28/2014,2014,9,28, 22 ,6236,1142,1045,8423
9/28/2014,2014,9,28, 23 ,5849,1063,954,7866
9/28/2014,2014,9,28, 24 ,5492,1001,931,7424
9/29/2014,2014,9,29, 1 ,5282,954,858,7094
9/29/2014,2014,9,29, 2 ,5084,924,829,6837
9/29/2014,2014,9,29, 3 ,4979,897,809,6685
9/29/2014,2014,9,29, 4 ,4889,891,807,6587
9/29/2014,2014,9,29, 5 ,5037,923,866,6826
9/29/2014,2014,9,29, 6 ,5127,938,894,6959
9/29/2014,2014,9,29, 7 ,5239,912,846,6997
9/29/2014,2014,9,29, 8 ,6023,1061,991,8075
9/29/2014,2014,9,29, 9 ,7046,1257,1162,9465
9/29/2014,2014,9,29, 10 ,7502,1351,1280,10133
9/29/2014,2014,9,29, 11 ,7750,1393,1321,10464
9/29/2014,2014,9,29, 12 ,7619,1368,1315,10302
9/29/2014,2014,9,29, 13 ,7601,1364,1316,10281
9/29/2014,2014,9,29, 14 ,7913,1413,1355,10681
9/29/2014,2014,9,29, 15 ,7785,1379,1316,10480
9/29/2014,2014,9,29, 16 ,7650,1353,1301,10304
9/29/2014,2014,9,29, 17 ,7244,1314,1281,9839
9/29/2014,2014,9,29, 18 ,7430,1433,1396,10259
9/29/2014,2014,9,29, 19 ,7470,1420,1359,10249
9/29/2014,2014,9,29, 20 ,7315,1361,1334,10010
9/29/2014,2014,9,29, 21 ,7060,1285,1257,9602
9/29/2014,2014,9,29, 22 ,6703,1184,1157,9044
9/29/2014,2014,9,29, 23 ,6278,1070,1049,8397
9/29/2014,2014,9,29, 24 ,5831,994,968,7793
9/30/2014,2014,9,30, 1 ,5564,956,930,7450
9/30/2014,2014,9,30, 2 ,5390,921,898,7209
9/30/2014,2014,9,30, 3 ,5255,897,877,7029
9/30/2014,2014,9,30, 4 ,5166,887,874,6927
9/30/2014,2014,9,30, 5 ,5324,926,916,7166
9/30/2014,2014,9,30, 6 ,5372,953,940,7265
9/30/2014,2014,9,30, 7 ,5382,917,880,7179
9/30/2014,2014,9,30, 8 ,6243,1067,1018,8328
9/30/2014,2014,9,30, 9 ,6665,1260,1186,9111
9/30/2014,2014,9,30, 10 ,7302,1345,1287,9934
9/30/2014,2014,9,30, 11 ,7615,1403,1356,10374
9/30/2014,2014,9,30, 12 ,7442,1364,1330,10136
9/30/2014,2014,9,30, 13 ,7496,1364,1325,10185
9/30/2014,2014,9,30, 14 ,7744,1398,1355,10497
9/30/2014,2014,9,30, 15 ,7620,1354,1329,10303
9/30/2014,2014,9,30, 16 ,7439,1249,1313,10001
9/30/2014,2014,9,30, 17 ,7171,1267,1262,9700
9/30/2014,2014,9,30, 18 ,7289,1391,1392,10072
9/30/2014,2014,9,30, 19 ,7404,1405,1358,10167
9/30/2014,2014,9,30, 20 ,7286,1346,1295,9927
9/30/2014,2014,9,30, 21 ,7123,1281,1240,9644
9/30/2014,2014,9,30, 22 ,6687,1175,1124,8986
9/30/2014,2014,9,30, 23 ,6365,1069,1018,8452
9/30/2014,2014,9,30, 24 ,5969,989,996,7954
10/1/2014,2014,10,1, 1 ,5690,949,913,7552
10/1/2014,2014,10,1, 2 ,5468,919,881,7268
10/1/2014,2014,10,1, 3 ,5315,907,859,7081
10/1/2014,2014,10,1, 4 ,5260,898,860,7018
10/1/2014,2014,10,1, 5 ,5350,934,911,7195
10/1/2014,2014,10,1, 6 ,5412,950,946,7308
10/1/2014,2014,10,1, 7 ,5485,921,877,7283
10/1/2014,2014,10,1, 8 ,6271,1081,1027,8379
10/1/2014,2014,10,1, 9 ,6978,1280,1176,9434
10/1/2014,2014,10,1, 10 ,7491,1368,1269,10128
10/1/2014,2014,10,1, 11 ,7758,1428,1361,10547
10/1/2014,2014,10,1, 12 ,7621,1393,1317,10331
10/1/2014,2014,10,1, 13 ,7580,1369,1266,10215
10/1/2014,2014,10,1, 14 ,7820,1450,1325,10595
10/1/2014,2014,10,1, 15 ,7774,1393,1305,10472
10/1/2014,2014,10,1, 16 ,7536,1352,1286,10174
10/1/2014,2014,10,1, 17 ,6960,1311,1259,9530
10/1/2014,2014,10,1, 18 ,7176,1450,1401,10027
10/1/2014,2014,10,1, 19 ,7126,1432,1382,9940
10/1/2014,2014,10,1, 20 ,7126,1388,1324,9838
10/1/2014,2014,10,1, 21 ,6795,1312,1256,9363
10/1/2014,2014,10,1, 22 ,6463,1205,1153,8821
10/1/2014,2014,10,1, 23 ,6025,1086,1035,8146
10/1/2014,2014,10,1, 24 ,5713,1010,957,7680
10/2/2014,2014,10,2, 1 ,5417,962,926,7305
10/2/2014,2014,10,2, 2 ,5241,935,888,7064
10/2/2014,2014,10,2, 3 ,5094,911,876,6881
10/2/2014,2014,10,2, 4 ,5052,911,871,6834
10/2/2014,2014,10,2, 5 ,5141,944,920,7005
10/2/2014,2014,10,2, 6 ,5242,964,955,7161
10/2/2014,2014,10,2, 7 ,5352,939,887,7178
10/2/2014,2014,10,2, 8 ,6181,1107,1046,8334
10/2/2014,2014,10,2, 9 ,6874,1251,1197,9322
10/2/2014,2014,10,2, 10 ,7456,1376,1292,10124
10/2/2014,2014,10,2, 11 ,7668,1451,1354,10473
10/2/2014,2014,10,2, 12 ,7428,1419,1320,10167
10/2/2014,2014,10,2, 13 ,7520,1408,1334,10262
10/2/2014,2014,10,2, 14 ,7715,1455,1367,10537
10/2/2014,2014,10,2, 15 ,7545,1418,1304,10267
10/2/2014,2014,10,2, 16 ,7457,1391,1321,10169
10/2/2014,2014,10,2, 17 ,7125,1359,1300,9784
10/2/2014,2014,10,2, 18 ,7211,1489,1357,10057
10/2/2014,2014,10,2, 19 ,7259,1453,1317,10029
10/2/2014,2014,10,2, 20 ,7201,1420,1306,9927
10/2/2014,2014,10,2, 21 ,6990,1336,1246,9572
10/2/2014,2014,10,2, 22 ,6630,1221,1151,9002
10/2/2014,2014,10,2, 23 ,6217,1119,1046,8382
10/2/2014,2014,10,2, 24 ,5838,1054,988,7880
10/3/2014,2014,10,3, 1 ,5598,999,942,7539
10/3/2014,2014,10,3, 2 ,5479,963,905,7347
10/3/2014,2014,10,3, 3 ,5296,942,891,7129
10/3/2014,2014,10,3, 4 ,5145,923,885,6953
10/3/2014,2014,10,3, 5 ,5284,957,923,7164
10/3/2014,2014,10,3, 6 ,5333,963,941,7237
10/3/2014,2014,10,3, 7 ,5484,947,903,7334
10/3/2014,2014,10,3, 8 ,6295,1115,1051,8461
10/3/2014,2014,10,3, 9 ,7173,1304,1203,9680
10/3/2014,2014,10,3, 10 ,7509,1398,1315,10222
10/3/2014,2014,10,3, 11 ,7750,1460,1349,10559
10/3/2014,2014,10,3, 12 ,7643,1402,1295,10340
10/3/2014,2014,10,3, 13 ,7608,1412,1308,10328
10/3/2014,2014,10,3, 14 ,7793,1460,1344,10597
10/3/2014,2014,10,3, 15 ,7679,1400,1315,10394
10/3/2014,2014,10,3, 16 ,7548,1377,1289,10214
10/3/2014,2014,10,3, 17 ,7199,1341,1274,9814
10/3/2014,2014,10,3, 18 ,7335,1459,1405,10199
10/3/2014,2014,10,3, 19 ,7336,1438,1349,10123
10/3/2014,2014,10,3, 20 ,7224,1386,1305,9915
10/3/2014,2014,10,3, 21 ,6970,1301,1242,9513
10/3/2014,2014,10,3, 22 ,6658,1179,1132,8969
10/3/2014,2014,10,3, 23 ,6258,1098,1047,8403
10/3/2014,2014,10,3, 24 ,5840,1024,975,7839
10/4/2014,2014,10,4, 1 ,5598,987,935,7520
10/4/2014,2014,10,4, 2 ,5407,958,901,7266
10/4/2014,2014,10,4, 3 ,5296,933,874,7103
10/4/2014,2014,10,4, 4 ,5204,925,872,7001
10/4/2014,2014,10,4, 5 ,5170,936,905,7011
10/4/2014,2014,10,4, 6 ,5055,915,899,6869
10/4/2014,2014,10,4, 7 ,5179,928,852,6959
10/4/2014,2014,10,4, 8 ,5662,1053,963,7678
10/4/2014,2014,10,4, 9 ,6349,1193,1057,8599
10/4/2014,2014,10,4, 10 ,6870,1258,1151,9279
10/4/2014,2014,10,4, 11 ,7133,1322,1203,9658
10/4/2014,2014,10,4, 12 ,7053,1275,1181,9509
10/4/2014,2014,10,4, 13 ,6875,1252,1174,9301
10/4/2014,2014,10,4, 14 ,6990,1269,1207,9466
10/4/2014,2014,10,4, 15 ,6742,1237,1160,9139
10/4/2014,2014,10,4, 16 ,6624,1204,1148,8976
10/4/2014,2014,10,4, 17 ,6402,1192,1157,8751
10/4/2014,2014,10,4, 18 ,6782,1381,1319,9482
10/4/2014,2014,10,4, 19 ,6941,1364,1310,9615
10/4/2014,2014,10,4, 20 ,6876,1311,1265,9452
10/4/2014,2014,10,4, 21 ,6734,1243,1205,9182
10/4/2014,2014,10,4, 22 ,6384,1170,1125,8679
10/4/2014,2014,10,4, 23 ,6029,1065,1020,8114
10/4/2014,2014,10,4, 24 ,5680,1005,932,7617
10/5/2014,2014,10,5, 1 ,5395,952,927,7274
10/5/2014,2014,10,5, 2 ,5265,919,882,7066
10/5/2014,2014,10,5, 3 ,5119,889,835,6843
10/5/2014,2014,10,5, 4 ,4955,872,826,6653
10/5/2014,2014,10,5, 5 ,4900,865,818,6583
10/5/2014,2014,10,5, 6 ,4753,826,828,6407
10/5/2014,2014,10,5, 7 ,4746,851,818,6415
10/5/2014,2014,10,5, 8 ,5072,916,877,6865
10/5/2014,2014,10,5, 9 ,5467,1002,920,7389
10/5/2014,2014,10,5, 10 ,5866,1074,1011,7951
10/5/2014,2014,10,5, 11 ,6118,1124,1061,8303
10/5/2014,2014,10,5, 12 ,6078,1097,1066,8241
10/5/2014,2014,10,5, 13 ,6046,1085,1072,8203
10/5/2014,2014,10,5, 14 ,5903,1088,1061,8052
10/5/2014,2014,10,5, 15 ,5784,1053,1026,7863
10/5/2014,2014,10,5, 16 ,5655,1037,1003,7695
10/5/2014,2014,10,5, 17 ,5611,1063,1045,7719
10/5/2014,2014,10,5, 18 ,6157,1260,1235,8652
10/5/2014,2014,10,5, 19 ,6344,1248,1220,8812
10/5/2014,2014,10,5, 20 ,6295,1200,1185,8680
10/5/2014,2014,10,5, 21 ,6170,1136,1120,8426
10/5/2014,2014,10,5, 22 ,5863,1054,1035,7952
10/5/2014,2014,10,5, 23 ,5531,980,958,7469
10/5/2014,2014,10,5, 24 ,5183,931,903,7017
10/6/2014,2014,10,6, 1 ,4951,887,849,6687
10/6/2014,2014,10,6, 2 ,4728,858,829,6415
10/6/2014,2014,10,6, 3 ,4651,836,807,6294
10/6/2014,2014,10,6, 4 ,4543,826,790,6159
10/6/2014,2014,10,6, 5 ,4561,848,810,6219
10/6/2014,2014,10,6, 6 ,4544,847,822,6213
10/6/2014,2014,10,6, 7 ,4575,856,862,6293
10/6/2014,2014,10,6, 8 ,4957,963,874,6794
10/6/2014,2014,10,6, 9 ,5440,1091,1023,7554
10/6/2014,2014,10,6, 10 ,5935,1167,1097,8199
10/6/2014,2014,10,6, 11 ,6284,1232,1166,8682
10/6/2014,2014,10,6, 12 ,6243,1191,1153,8587
10/6/2014,2014,10,6, 13 ,6228,1193,1153,8574
10/6/2014,2014,10,6, 14 ,6440,1230,1170,8840
10/6/2014,2014,10,6, 15 ,6311,1214,1154,8679
10/6/2014,2014,10,6, 16 ,6152,1177,1143,8472
10/6/2014,2014,10,6, 17 ,6047,1175,1169,8391
10/6/2014,2014,10,6, 18 ,6576,1340,1334,9250
10/6/2014,2014,10,6, 19 ,6770,1340,1255,9365
10/6/2014,2014,10,6, 20 ,6762,1290,1241,9293
10/6/2014,2014,10,6, 21 ,6604,1214,1198,9016
10/6/2014,2014,10,6, 22 ,6149,1112,1095,8356
10/6/2014,2014,10,6, 23 ,5668,998,987,7653
10/6/2014,2014,10,6, 24 ,5343,938,859,7140
10/7/2014,2014,10,7, 1 ,5135,899,884,6918
10/7/2014,2014,10,7, 2 ,5013,877,862,6752
10/7/2014,2014,10,7, 3 ,4853,860,839,6552
10/7/2014,2014,10,7, 4 ,4810,857,845,6512
10/7/2014,2014,10,7, 5 ,4989,904,899,6792
10/7/2014,2014,10,7, 6 ,5060,931,933,6924
10/7/2014,2014,10,7, 7 ,5246,905,880,7031
10/7/2014,2014,10,7, 8 ,6120,1088,1002,8210
10/7/2014,2014,10,7, 9 ,6918,1281,1152,9351
10/7/2014,2014,10,7, 10 ,7488,1366,1262,10116
10/7/2014,2014,10,7, 11 ,7718,1418,1320,10456
10/7/2014,2014,10,7, 12 ,7605,1381,1293,10279
10/7/2014,2014,10,7, 13 ,7597,1376,1288,10261
10/7/2014,2014,10,7, 14 ,7807,1421,1310,10538
10/7/2014,2014,10,7, 15 ,7582,1385,1295,10262
10/7/2014,2014,10,7, 16 ,7303,1363,1274,9940
10/7/2014,2014,10,7, 17 ,7072,1302,1274,9648
10/7/2014,2014,10,7, 18 ,7338,1451,1382,10171
10/7/2014,2014,10,7, 19 ,7351,1424,1308,10083
10/7/2014,2014,10,7, 20 ,7133,1357,1238,9728
10/7/2014,2014,10,7, 21 ,6931,1277,1194,9402
10/7/2014,2014,10,7, 22 ,6526,1168,1093,8787
10/7/2014,2014,10,7, 23 ,6119,1075,969,8163
10/7/2014,2014,10,7, 24 ,5797,1005,972,7774
10/8/2014,2014,10,8, 1 ,5546,953,877,7376
10/8/2014,2014,10,8, 2 ,5330,916,856,7102
10/8/2014,2014,10,8, 3 ,5232,894,834,6960
10/8/2014,2014,10,8, 4 ,5102,897,835,6834
10/8/2014,2014,10,8, 5 ,5251,930,880,7061
10/8/2014,2014,10,8, 6 ,5387,954,932,7273
10/8/2014,2014,10,8, 7 ,5483,921,878,7282
10/8/2014,2014,10,8, 8 ,6205,1061,1000,8266
10/8/2014,2014,10,8, 9 ,6920,1262,1166,9348
10/8/2014,2014,10,8, 10 ,7173,1333,1268,9774
10/8/2014,2014,10,8, 11 ,7458,1355,1318,10131
10/8/2014,2014,10,8, 12 ,7357,1320,1282,9959
10/8/2014,2014,10,8, 13 ,7257,1309,1254,9820
10/8/2014,2014,10,8, 14 ,7514,1355,1245,10114
10/8/2014,2014,10,8, 15 ,7425,1317,1209,9951
10/8/2014,2014,10,8, 16 ,7209,1306,1209,9724
10/8/2014,2014,10,8, 17 ,6939,1276,1231,9446
10/8/2014,2014,10,8, 18 ,7233,1416,1364,10013
10/8/2014,2014,10,8, 19 ,7179,1356,1301,9836
10/8/2014,2014,10,8, 20 ,7035,1301,1247,9583
10/8/2014,2014,10,8, 21 ,6816,1222,1197,9235
10/8/2014,2014,10,8, 22 ,6442,1109,1079,8630
10/8/2014,2014,10,8, 23 ,6030,1014,990,8034
10/8/2014,2014,10,8, 24 ,5677,948,902,7527
10/9/2014,2014,10,9, 1 ,5425,907,876,7208
10/9/2014,2014,10,9, 2 ,5281,881,851,7013
10/9/2014,2014,10,9, 3 ,5117,867,835,6819
10/9/2014,2014,10,9, 4 ,5038,861,800,6699
10/9/2014,2014,10,9, 5 ,5198,910,860,6968
10/9/2014,2014,10,9, 6 ,5254,946,897,7097
10/9/2014,2014,10,9, 7 ,5403,899,877,7179
10/9/2014,2014,10,9, 8 ,6124,1028,942,8094
10/9/2014,2014,10,9, 9 ,6811,1205,1108,9124
10/9/2014,2014,10,9, 10 ,7223,1300,1196,9719
10/9/2014,2014,10,9, 11 ,7504,1361,1250,10115
10/9/2014,2014,10,9, 12 ,7335,1289,1231,9855
10/9/2014,2014,10,9, 13 ,7350,1264,1189,9803
10/9/2014,2014,10,9, 14 ,7632,1303,1220,10155
10/9/2014,2014,10,9, 15 ,7549,1275,1202,10026
10/9/2014,2014,10,9, 16 ,7384,1255,1189,9828
10/9/2014,2014,10,9, 17 ,7112,1267,1221,9600
10/9/2014,2014,10,9, 18 ,7485,1379,1359,10223
10/9/2014,2014,10,9, 19 ,7403,1358,1290,10051
10/9/2014,2014,10,9, 20 ,7222,1245,1270,9737
